STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,INT_ACC_ITEM,NA_STO,GFS_STO,COICOP_1999,TRADE_FLOW,COMMODITY,SOC_CONCEPTS,SECTOR,ACCOUNTING_ENTRY,INDEX_TYPE,PRICES,STATISTICAL_MEASURES,EXRATE,TRANSFORMATION,UNIT,REPORTING_PERIOD_TYPE,DERIVATION_TYPE,OVERLAP,COUNTRY_UPDATE_DATE
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2017,7.024266,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2018,5.369928,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2019,5.436014,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2020,7.411386,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2021,8.4,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2022,20.387454,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2023,9.731801,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2024,8.589385,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2025,12.347267,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2026,11.05499,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2027,9.099998,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2028,8.499998,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2029,6.799999,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2030,4.999999,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,PCPIEPCH,A,2031,4.999999,0,,3,,,,,,,,,,,CPI,,,,,PT,,,OL,9/29/2025
