STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,INT_ACC_ITEM,NA_STO,GFS_STO,COICOP_1999,TRADE_FLOW,COMMODITY,SOC_CONCEPTS,SECTOR,ACCOUNTING_ENTRY,INDEX_TYPE,PRICES,STATISTICAL_MEASURES,EXRATE,TRANSFORMATION,UNIT,REPORTING_PERIOD_TYPE,DERIVATION_TYPE,OVERLAP,COUNTRY_UPDATE_DATE
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2002,254141.612179,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2003,309341.29934,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2004,391003.787721,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2005,501127.580861,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2006,667211.585722,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2007,829865.323292,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2008,1024175.00319,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2009,1056850.64771,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2010,1336594.735087,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2011,1705812.647004,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2012,1847052.306312,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2013,2113237.679344,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2014,2295051.862166,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2015,2330668.727116,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2016,2639915.466322,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2017,3014980.18654,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2018,3382694.819814,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2019,3755925.541387,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2020,3766955.356782,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2021,4418344.87353,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2022,5284726.653443,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2023,6002027.102572,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2024,6780886.351303,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2025,7739858.195286,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2026,9137848.256566,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2027,10378762.382955,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2028,11559570.487005,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2029,12792293.608663,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2030,13946435.846015,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,NGDPPC,A,2031,15068912.724216,0,,3,,,B1GQ,,,,,,,,,V,,,,XDC,,,OL,9/29/2025
