STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,INT_ACC_ITEM,NA_STO,GFS_STO,COICOP_1999,TRADE_FLOW,COMMODITY,SOC_CONCEPTS,SECTOR,ACCOUNTING_ENTRY,INDEX_TYPE,PRICES,STATISTICAL_MEASURES,EXRATE,TRANSFORMATION,UNIT,REPORTING_PERIOD_TYPE,DERIVATION_TYPE,OVERLAP,COUNTRY_UPDATE_DATE
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2002,-1024341000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2003,-272631000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2004,335428000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2005,358800000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2006,-823000000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2007,-4767400000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2008,1287200000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2009,-134400000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2010,2677600000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2011,14067500000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2012,2628500000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2013,4527300000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2014,-2852800000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2015,-9979400000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2016,-6964600000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2017,-3426400000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2018,-1765600000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2019,-7028200000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2020,-11054800000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2021,-2679400000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2022,6436400000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2023,-9315500000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2024,-7935500000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2025,-11844600000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2026,-3772688000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2027,-7841870000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2028,-9967879000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2029,-10072789000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2030,-10366111000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,BCA,A,2031,-9953315000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/29/2025
