STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,INT_ACC_ITEM,NA_STO,GFS_STO,COICOP_1999,TRADE_FLOW,COMMODITY,SOC_CONCEPTS,SECTOR,ACCOUNTING_ENTRY,INDEX_TYPE,PRICES,STATISTICAL_MEASURES,EXRATE,TRANSFORMATION,UNIT,REPORTING_PERIOD_TYPE,DERIVATION_TYPE,OVERLAP,COUNTRY_UPDATE_DATE
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2022,4.875,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2023,4.725,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2024,4.65,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2025,4.638407,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2026,4.573558,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2027,4.52698,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2028,4.486974,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2029,4.439061,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2030,4.395838,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
dataflow,IMF.RES:WEO(9.0.0),R,KAZ,LUR,A,2031,4.352974,0,,3,,,,,,,,U,,,,,RT,,,,,,OL,9/29/2025
